MONTH,ZONA,CAT,NUM_SKUS_TURBO,USERS_TURBO,ORDERS_TURBO,TOTAL_PRICE_USD_TURBO,SOLD_UNITS_TURBO,AVG_TICKET_TURBO,MDOWN_AVG_TURBO,NUM_SKUS_CARULLA,USERS_CARULLA,ORDERS_CARULLA,TOTAL_PRICE_USD_CARULLA,SOLD_UNITS_CARULLA,AVG_TICKET_CARULLA,MDOWN_AVG_CARULLA,NPI,AOV_TURBO,BASKET_SIZE_TURBO,FRQUENCY_TURBO,AOV_CARULLA,BASKET_SIZE_CARULLA,FRQUENCY_CARULLA
2025-02-01,Medellín,VAPORIZADORES,93,3792,8185,93668.59,12552,8.599152748,0.1705997589,32,189,286,2098.24,570,4.144039478,0,2.075065354,11.4439328,1.533537,2.158492,7.3365035,1.993007,1.513228
2023-10-01,Bogotá,CIGARRILLOS,39,14023,26270,144008.71,75591,1.89022918,0,30,2233,3664,28758.09,13525,2.679606482,0,0.705412975,5.48186943,2.877465,1.873351,7.84882369,3.691321,1.640842
2023-10-01,Bogotá,CIGARRILLOS,27,355,645,3337.36,2042,1.599965033,0,26,160,281,2145.06,906,3.280004813,0,0.4877935017,5.17420155,3.165891,1.816901,7.63366548,3.224199,1.75625
2023-10-01,Cali y Bucaramanga,CIGARRILLOS,32,994,1927,8523.64,4223,1.970597896,0,20,100,143,1030.97,427,2.724997143,0,0.7231559494,4.42326933,2.191489,1.938632,7.20958042,2.986014,1.43
2023-10-01,Costa,CIGARRILLOS,28,1133,2358,11184.53,6488,1.800438883,0,18,90,149,996.79,581,2.352329608,0,0.7653854618,4.74322731,2.751484,2.0812,6.68986577,3.899329,1.655556
2023-10-01,Costa,CIGARRILLOS,28,369,779,2998.15,1591,1.856243099,0,23,145,250,1460.83,588,2.835989673,0,0.6545309796,3.8487163,2.042362,2.111111,5.84332,2.352,1.724138
2023-10-01,Expansión - Centro,CIGARRILLOS,17,52,85,393.59,133,3.369601852,0,19,72,162,1410.01,505,3.800659352,0,0.8865834951,4.63047059,1.564706,1.634615,8.70376543,3.117284,2.25
2023-10-01,Medellín,CIGARRILLOS,35,4023,8272,33217.07,17147,1.926059843,0,27,529,735,5249.87,1536,4.094673439,0,0.4703817952,4.01560324,2.072897,2.056177,7.14268027,2.089796,1.389414
2023-11-01,Bogotá,CIGARRILLOS,37,23056,60367,339629.31,185459,1.842769402,0.001374482626,31,1911,3166,21656.22,8418,3.001217951,0.01003692336,0.6140071903,5.62607567,3.072192,2.618277,6.84024637,2.658876,1.656724
2023-11-01,Bogotá,CIGARRILLOS,31,540,1922,9249.67,5522,1.616334946,0.001656351558,21,107,165,887.07,470,1.962011233,0.002049180328,0.8238153377,4.81252341,2.873049,3.559259,5.37618182,2.848485,1.542056
2023-11-01,Cali y Bucaramanga,CIGARRILLOS,36,2081,6299,25168.45,12655,1.925167377,0.002915338497,21,151,228,1543.97,657,2.770730408,0.02037069165,0.6948230587,3.99562629,2.009049,3.02691,6.77179825,2.881579,1.509934
2023-11-01,Costa,CIGARRILLOS,31,2354,7288,36049.55,21744,1.785198609,0.001091875263,23,91,159,895.58,509,2.126479856,0.05447368421,0.8395088265,4.94642563,2.983535,3.096007,5.63257862,3.201258,1.747253
2023-11-01,Costa,CIGARRILLOS,30,870,2922,10794.36,5991,1.784314273,0.002655380334,25,141,276,1953.85,797,2.838413527,0.01008458569,0.6286308375,3.69416838,2.050308,3.358621,7.07916667,2.887681,1.957447
2023-11-01,Expansión - Centro,CIGARRILLOS,24,91,155,850.53,253,4.042351297,0.002395209581,22,71,182,1348.77,455,3.734170984,0.00389560545,1.082529781,5.48729032,1.632258,1.703297,7.41082418,2.5,2.56338
2023-11-01,Medellín,CIGARRILLOS,36,7136,22321,88793.01,45928,1.922016551,0.002028613604,30,798,1180,8215.99,2678,3.657245016,0.006754574206,0.5255367202,3.97800323,2.057614,3.127943,6.96270339,2.269492,1.478697
2023-12-01,Bogotá,CIGARRILLOS,36,23331,69917,292706.98,156784,1.841894946,0,32,1594,2601,20227.56,6546,3.907304681,0.002742933654,0.4713978296,4.18649227,2.24243,2.996743,7.77683968,2.516724,1.631744
2023-12-01,Bogotá,CIGARRILLOS,30,352,2169,8451.64,5658,1.548666108,0,24,135,242,1542.4,604,2.908970688,0,0.5323759756,3.89656063,2.608575,6.161932,6.37355372,2.495868,1.792593
2023-12-01,Cali y Bucaramanga,CIGARRILLOS,37,2617,7660,31078.43,15637,1.94372289,0,19,135,199,1269.78,491,3.045743237,0.002815524624,0.6381768714,4.05723629,2.041384,2.927016,6.38080402,2.467337,1.474074
2023-12-01,Costa,CIGARRILLOS,30,2209,8239,31688.67,17903,1.770322387,0.0008223330732,24,116,173,1278.69,540,3.317227617,0,0.5336752828,3.84617915,2.172958,3.729742,7.39127168,3.121387,1.491379
2023-12-01,Costa,CIGARRILLOS,32,999,3487,12530.49,6906,1.788625331,0,25,160,299,2068.84,747,3.33598642,0.0009571909572,0.536160855,3.59348724,1.980499,3.49049,6.91919732,2.498328,1.86875
2023-12-01,Expansión - Centro,CIGARRILLOS,28,114,194,1409.91,332,5.123091667,0,20,63,142,1058.1,352,4.649244932,0.003050778051,1.101919073,7.26757732,1.71134,1.701754,7.45140845,2.478873,2.253968
2023-12-01,Medellín,CIGARRILLOS,35,7675,24851,102359.91,52714,1.930706494,0,29,680,1024,7536.89,2154,4.097320647,0.00254289146,0.4712119603,4.11894531,2.121202,3.237915,7.36024414,2.103516,1.505882
2024-01-01,Bogotá,CIGARRILLOS,34,18243,54982,257774.91,134579,1.900811843,0,27,1458,2258,14744.37,5304,3.117520389,0,0.6097191376,4.68835091,2.447692,3.013868,6.52983614,2.348981,1.548697
2024-01-01,Bogotá,CIGARRILLOS,30,336,2022,8706.94,5455,1.661777816,0,22,82,151,933.48,410,2.698236434,0,0.6158755381,4.30610287,2.697824,6.017857,6.18198675,2.715232,1.841463
2024-01-01,Cali y Bucaramanga,CIGARRILLOS,34,2196,7046,28335.11,14187,1.963578185,0,21,151,220,1637.76,608,3.464300861,0,0.5668035958,4.02144621,2.013483,3.208561,7.44436364,2.763636,1.456954
2024-01-01,Costa,CIGARRILLOS,30,2005,7165,26957.24,14273,1.864354773,0,20,89,131,890.39,367,2.50068765,0,0.7455368418,3.76235031,1.992045,3.573566,6.79687023,2.801527,1.47191
2024-01-01,Costa,CIGARRILLOS,32,1010,2607,10791.68,5336,1.974632386,0,23,147,282,1687.22,751,2.653052596,0,0.7442869353,4.13950134,2.046797,2.581188,5.98304965,2.663121,1.918367
2024-01-01,Expansión - Centro,CIGARRILLOS,21,140,323,1400.05,665,2.055414895,0,18,70,123,697.71,254,3.011447173,0,0.6825339372,4.33452012,2.058824,2.307143,5.67243902,2.065041,1.757143
2024-01-01,Medellín,CIGARRILLOS,35,7513,25878,105335.8,53678,1.957031994,0,23,588,891,5468.11,1854,3.394427111,0,0.5765426477,4.07047685,2.074272,3.44443,6.13704826,2.080808,1.515306
2024-02-01,Bogotá,CIGARRILLOS,38,23122,65888,301079.27,157307,1.910332515,0,24,1929,2977,14569.54,7276,1.990563919,0,0.959694133,4.56956153,2.387491,2.84958,4.89403426,2.444071,1.543287
2024-02-01,Bogotá,CIGARRILLOS,34,550,1610,9128.69,5618,1.766372766,0,19,102,205,1469.17,818,1.96090252,0,0.9007958059,5.66999379,3.489441,2.927273,7.16668293,3.990244,2.009804
2024-02-01,Cali y Bucaramanga,CIGARRILLOS,37,2231,7114,26941.3,13635,1.965159325,0,17,147,227,1343.12,626,2.120953503,0,0.9265452174,3.78708181,1.916643,3.188705,5.91682819,2.757709,1.544218
2024-02-01,Costa,CIGARRILLOS,36,860,2337,9707.81,4791,1.985778814,0,21,184,311,1651.75,790,2.066090648,0,0.9611286012,4.15396234,2.050064,2.717442,5.31109325,2.540193,1.690217
2024-02-01,Costa,CIGARRILLOS,34,2002,6345,23892.57,12480,1.930557532,0.00005256555548,15,109,151,964.52,461,2.115343696,0,0.9126448507,3.76557447,1.966903,3.169331,6.38754967,3.05298,1.385321
2024-02-01,Expansión - Centro,CIGARRILLOS,22,171,460,1930.32,913,2.065638544,0,15,71,123,628.8,296,2.092357323,0,0.9872302981,4.19634783,1.984783,2.690058,5.11219512,2.406504,1.732394
2024-02-01,Medellín,CIGARRILLOS,38,7314,23450,95342.68,48414,1.971378244,0,24,775,1205,6056.37,2749,2.176382047,0,0.9058052316,4.06578593,2.064563,3.20618,5.0260332,2.281328,1.554839
2024-03-01,Bogotá,CIGARRILLOS,40,34984,102535,426123.62,232193,1.962574342,0,29,3646,6894,34116.99,14848,2.493637476,0,0.7870327428,4.15588453,2.264524,2.930911,4.9487946,2.153757,1.890839
2024-03-01,Bogotá,CIGARRILLOS,36,1250,3642,13990.51,7830,1.902063192,0,27,276,693,4562.2,2737,1.829041645,0,1.039923392,3.84143602,2.149918,2.9136,6.58326118,3.949495,2.51087
2024-03-01,Cali y Bucaramanga,CIGARRILLOS,38,2611,7848,30644.36,15109,2.002152408,0,24,205,304,2171.63,788,3.172629589,0,0.6310703319,3.90473496,1.925204,3.005745,7.14351974,2.592105,1.482927
2024-03-01,Costa,CIGARRILLOS,36,1039,2891,12199.55,5936,2.029028002,0,24,165,276,1598.5,715,2.230301325,0,0.9097550987,4.21983743,2.053269,2.782483,5.79166667,2.59058,1.672727
2024-03-01,Costa,CIGARRILLOS,34,2306,8042,33595.2,17696,1.953139251,0,24,114,160,994.43,392,2.969626263,0,0.6577054076,4.17746829,2.200448,3.487424,6.2151875,2.45,1.403509
2024-03-01,Expansión -  Costa,CIGARRILLOS,30,137,387,1917.24,871,2.264189357,0,22,185,424,2500.26,1014,2.590053598,0,0.8741862946,4.95410853,2.250646,2.824818,5.89683962,2.391509,2.291892
2024-03-01,Expansión - Centro,CIGARRILLOS,26,175,470,2032.03,994,2.054541991,0,17,71,154,1129.35,432,2.99561146,0,0.6858506245,4.32346809,2.114894,2.685714,7.33344156,2.805195,2.169014
2024-03-01,Medellín,CIGARRILLOS,38,7326,23228,95948.52,47803,1.999998754,0,29,960,1461,9478.63,3553,2.993211027,0,0.6681783328,4.13072671,2.05799,3.170625,6.48776865,2.431896,1.521875
2024-04-01,Bogotá,CIGARRILLOS,35,24256,72280,305094.52,150016,2.06337565,0,28,3071,6248,25745.51,12266,2.254693266,0,0.9151469428,4.22100885,2.075484,2.979881,4.12060019,1.963188,2.034516
2024-04-01,Bogotá,CIGARRILLOS,36,698,2054,10206.04,5228,2.160577971,0,23,159,330,1536.1,774,2.258366124,0,0.9566996015,4.96886076,2.545278,2.942693,4.65484848,2.345455,2.075472
2024-04-01,Cali y Bucaramanga,CIGARRILLOS,37,2429,7861,34612.21,16384,2.090155917,0,25,159,245,1470.15,671,2.271701521,0,0.9200838657,4.40302888,2.084213,3.236311,6.00061224,2.738776,1.540881
2024-04-01,Costa,CIGARRILLOS,34,1961,7216,30120.49,14804,2.057034777,0,22,103,163,1017.14,475,2.096614279,0,0.9811221822,4.17412555,2.051552,3.679755,6.2401227,2.91411,1.582524
2024-04-01,Costa,CIGARRILLOS,35,943,2744,12128.04,5668,2.116079074,0,24,155,253,1455.34,555,2.768840304,0,0.7642474254,4.41983965,2.065598,2.909862,5.75233202,2.193676,1.632258
2024-04-01,Expansión -  Costa,CIGARRILLOS,30,167,620,2936.72,1265,2.324742642,0,26,157,385,2202.39,896,2.495623591,0,0.9315277553,4.73664516,2.040323,3.712575,5.72049351,2.327273,2.452229
2024-04-01,Expansión - Centro,CIGARRILLOS,19,44,88,323.72,165,1.915026316,0,18,50,119,502.24,244,2.15733871,0,0.8876799489,3.67863636,1.875,2,4.2205042,2.05042,2.38
2024-04-01,Expansión - Centro,CIGARRILLOS,23,157,423,1736.34,823,2.083004649,0,20,74,169,1026.14,336,3.291303295,0,0.6328814037,4.1048227,1.945626,2.694268,6.07183432,1.988166,2.283784
2024-04-01,Medellín,CIGARRILLOS,39,7222,24367,105274.35,51191,2.057529464,0,28,810,1249,6588.88,2590,2.655400323,0,0.7748471844,4.32036566,2.100833,3.373996,5.27532426,2.073659,1.541975
2024-05-01,Bogotá,CIGARRILLOS,37,560,1459,13197.43,7683,1.895122089,0,23,187,251,1418.51,683,2.114177984,0,0.8963872029,9.04553119,5.265936,2.605357,5.65143426,2.721116,1.342246
2024-05-01,Bogotá,CIGARRILLOS,38,25582,62326,477530.34,234270,1.994230108,0,31,2263,3391,21163.58,8746,2.517422934,0,0.792171264,7.66181594,3.758784,2.436322,6.24110292,2.57918,1.498453
2024-05-01,Cali y Bucaramanga,CIGARRILLOS,41,2341,7322,30026.12,14464,2.049062556,0,25,303,523,3155.31,1364,2.300057932,0,0.8908743242,4.10080852,1.975417,3.127723,6.03309751,2.608031,1.726073
2024-05-01,Costa,CIGARRILLOS,37,912,2780,11808.13,5484,2.095676363,0,23,159,276,1551.68,676,2.259421202,0,0.927527971,4.24752878,1.972662,3.048246,5.62202899,2.449275,1.735849
2024-05-01,Costa,CIGARRILLOS,36,1969,7599,28908.72,14127,2.005012622,0,22,150,241,1456.9,625,2.424577075,0,0.8269535512,3.80427951,1.85906,3.859319,6.04522822,2.593361,1.606667
2024-05-01,Expansión -  Costa,CIGARRILLOS,29,162,607,2448.03,1139,2.147411238,0,25,183,427,2138.18,935,2.277855895,0,0.942733578,4.03299835,1.876442,3.746914,5.00744731,2.189696,2.333333
2024-05-01,Expansión - Centro,CIGARRILLOS,23,155,374,1281.14,634,2.017116841,0,21,75,206,977.78,428,2.467639661,0,0.8174276305,3.42550802,1.695187,2.412903,4.74650485,2.07767,2.746667
2024-05-01,Expansión - Centro,CIGARRILLOS,29,133,509,1511.39,864,1.803664605,0,16,37,98,458.62,220,1.964039216,0,0.9183444969,2.96933202,1.697446,3.827068,4.67979592,2.244898,2.648649
2024-05-01,Medellín,CIGARRILLOS,42,7293,24225,101155.4,49088,2.042505589,0,28,907,1521,8947.04,3725,2.473116807,0,0.8258831865,4.17566151,2.026336,3.321678,5.88234057,2.449047,1.676957
2024-06-01,Bogotá,CIGARRILLOS,41,20233,62803,249548.27,123441,2.012870963,0,30,1431,2090,12969.89,5096,2.708581711,0,0.7431457409,3.97350875,1.965527,3.103989,6.205689,2.438278,1.460517
2024-06-01,Bogotá,CIGARRILLOS,36,474,1479,8560.74,4900,1.865380187,0,22,89,129,732.98,335,2.505728133,0,0.7444463598,5.78819473,3.313049,3.120253,5.6820155,2.596899,1.449438
2024-06-01,Cali y Bucaramanga,CIGARRILLOS,41,2402,7865,33389.42,15778,2.073291128,0,24,159,249,1156.77,522,2.232321561,0,0.9287600691,4.24531723,2.006103,3.274355,4.64566265,2.096386,1.566038
2024-06-01,Costa,CIGARRILLOS,35,2048,7314,28609.62,13868,2.019172806,0,20,102,149,861.16,338,2.53597983,0,0.7962101203,3.91162428,1.89609,3.571289,5.77959732,2.268456,1.460784
2024-06-01,Costa,CIGARRILLOS,36,974,2847,12084.68,5597,2.096964897,0,26,149,272,1338.66,577,2.400841549,0,0.8734291095,4.24470671,1.965929,2.922998,4.92154412,2.121324,1.825503
2024-06-01,Expansión -  Costa,CIGARRILLOS,31,207,801,3274.59,1502,2.143212803,0,24,184,391,1865.54,805,2.276506245,0,0.9414482422,4.08812734,1.875156,3.869565,4.77120205,2.058824,2.125
2024-06-01,Expansión - Centro,CIGARRILLOS,26,195,487,1799.34,867,2.091238006,0,22,83,181,1153.4,389,3.071297368,0,0.6808972741,3.69474333,1.780287,2.497436,6.37237569,2.149171,2.180723
2024-06-01,Expansión - Centro,CIGARRILLOS,29,150,419,1613.62,863,1.839107724,0,21,40,61,332.25,153,2.485894977,0,0.7398171445,3.85112172,2.059666,2.793333,5.44672131,2.508197,1.525
2024-06-01,Medellín,CIGARRILLOS,39,7163,23553,97207.78,47124,2.040554019,0,28,797,1229,6443.14,2495,2.686649096,0,0.7595163884,4.12719314,2.000764,3.288147,5.24258747,2.030106,1.542033
2024-07-01,Bogotá,CIGARRILLOS,34,463,1628,9465.69,5488,1.784802531,0,21,92,140,1099.55,528,2.258184492,0,0.7903705554,5.8143059,3.371007,3.516199,7.85392857,3.771429,1.521739
2024-07-01,Bogotá,CIGARRILLOS,41,22455,64724,344376.97,170716,1.991578424,0,27,1452,2075,14683.48,5507,2.91911664,0,0.6822538011,5.32069974,2.6376,2.882387,7.0763759,2.653976,1.429063
2024-07-01,Cali y Bucaramanga,CIGARRILLOS,40,2286,7949,34732.11,16391,2.079536169,0,23,133,227,1417.97,611,2.291912602,0,0.9073365917,4.36936847,2.06202,3.477253,6.24656388,2.69163,1.706767
2024-07-01,Costa,CIGARRILLOS,34,914,2829,11812.87,5531,2.080390042,0,27,154,285,1465.93,592,2.585633554,0,0.8045958557,4.1756345,1.955108,3.095186,5.14361404,2.077193,1.850649
2024-07-01,Costa,CIGARRILLOS,35,1923,7572,30806.62,14943,2.011400415,0,21,84,131,897.96,327,3.118228873,0,0.6450457926,4.06849181,1.973455,3.937598,6.85465649,2.496183,1.559524
2024-07-01,Expansión -  Costa,CIGARRILLOS,30,223,999,4049.24,1920,2.052401707,0,24,184,376,1965.08,809,2.478249377,0,0.8281659331,4.05329329,1.921922,4.479821,5.2262766,2.151596,2.043478
2024-07-01,Expansión - Centro,CIGARRILLOS,30,143,515,1829.35,1014,1.727700499,0,18,30,51,243.6,110,2.339547619,0,0.7384763126,3.55213592,1.968932,3.601399,4.77647059,2.156863,1.7
2024-07-01,Expansión - Centro,CIGARRILLOS,26,166,484,2013.46,933,2.143061622,0,19,72,161,794.26,332,2.407492157,0,0.8901634906,4.16004132,1.927686,2.915663,4.93329193,2.062112,2.236111
2024-07-01,Medellín,CIGARRILLOS,42,7002,24597,106153.65,51583,2.050766011,0,29,875,1470,8050.42,3149,2.765177842,0.0001915708812,0.741639825,4.31571533,2.097126,3.512853,5.47647619,2.142177,1.68
2024-08-01,Bogotá,CIGARRILLOS,38,20172,68289,310866.15,149781,2.056318453,0,28,1120,1583,8433.98,3476,2.555720637,0,0.8045943768,4.55221412,2.19334,3.385336,5.32784586,2.195831,1.413393
2024-08-01,Bogotá,CIGARRILLOS,35,465,1762,9572.06,5361,1.875893353,0,22,79,147,675.46,299,2.169109407,0,0.864821916,5.43249716,3.042565,3.789247,4.59496599,2.034014,1.860759
2024-08-01,Cali y Bucaramanga,CIGARRILLOS,37,2327,8031,34927.04,16124,2.131097405,0,23,133,239,1303.94,612,2.149930348,0,0.9912402078,4.34902752,2.00772,3.451225,5.4558159,2.560669,1.796992
2024-08-01,Costa,CIGARRILLOS,34,954,2960,13112.46,5942,2.156539304,0,26,149,253,1218.9,537,2.278974748,0,0.9462760857,4.42988514,2.007432,3.102725,4.81778656,2.12253,1.697987
2024-08-01,Costa,CIGARRILLOS,35,2121,8174,33389.93,16388,2.013088525,0,20,86,119,641.78,291,2.231005168,0,0.9023235595,4.08489479,2.004894,3.853843,5.39310924,2.445378,1.383721
2024-08-01,Expansión -  Costa,CIGARRILLOS,30,224,1013,4377.19,2244,1.93371333,0,23,157,337,1525.07,684,2.212523277,0,0.8739855304,4.32101678,2.215202,4.522321,4.52543027,2.029674,2.146497
2024-08-01,Expansión - Centro,CIGARRILLOS,26,194,544,2349.5,1089,2.138702932,0,19,84,175,805.32,339,2.348199074,0,0.910784335,4.31893382,2.001838,2.804124,4.60182857,1.937143,2.083333
2024-08-01,Expansión - Centro,CIGARRILLOS,24,133,410,1752.32,902,1.910405962,0,16,31,36,167.18,83,1.912807018,0,0.9987447477,4.27395122,2.2,3.082707,4.64388889,2.305556,1.16129
2024-08-01,Medellín,CIGARRILLOS,38,7032,24513,104842.63,49245,2.121972822,0,27,825,1343,6686.4,2775,2.390493056,0,0.8876716113,4.27702158,2.008934,3.485922,4.97870439,2.06627,1.627879
2024-09-01,Bogotá,CIGARRILLOS,38,18389,65499,274340.39,131565,2.085149638,0,30,1025,1559,9691.29,3793,2.873944659,0,0.7255357654,4.18846685,2.008657,3.561858,6.21635022,2.43297,1.520976
2024-09-01,Bogotá,CIGARRILLOS,31,424,1720,9992.14,5787,1.83420375,0,21,70,119,758.28,345,2.195096321,0,0.8355914648,5.80938372,3.364535,4.056604,6.37210084,2.89916,1.7
2024-09-01,Cali y Bucaramanga,CIGARRILLOS,39,2220,7607,31200.71,14614,2.096511611,0,26,160,298,1522.56,698,2.125396657,0,0.9864095741,4.10157881,1.921125,3.426577,5.10926174,2.342282,1.8625
2024-09-01,Costa,CIGARRILLOS,35,2066,7365,30099.37,14549,2.060644949,0,19,79,98,554.73,250,2.242375375,0,0.9189562869,4.08681195,1.975424,3.56486,5.6605102,2.55102,1.240506
2024-09-01,Costa,CIGARRILLOS,34,892,2860,12040.05,5526,2.137007319,0,25,119,219,1246.94,481,2.859640086,0,0.7472993994,4.20980769,1.932168,3.206278,5.69378995,2.196347,1.840336
2024-09-01,Expansión -  Costa,CIGARRILLOS,30,236,1301,5586.12,3159,1.827569899,0,26,158,284,1240.37,576,2.097295527,0,0.8713935995,4.29371253,2.428132,5.512712,4.3675,2.028169,1.797468
2024-09-01,Expansión - Centro,CIGARRILLOS,26,134,452,1714.12,852,1.959669349,0,17,26,44,155.94,79,1.926073333,0,1.01744275,3.79230088,1.884956,3.373134,3.54409091,1.795455,1.692308
2024-09-01,Expansión - Centro,CIGARRILLOS,26,172,522,2228.65,1013,2.150921818,0,17,69,152,608.62,274,2.205143606,0,0.9754112215,4.26944444,1.940613,3.034884,4.00407895,1.802632,2.202899
2024-09-01,Medellín,CIGARRILLOS,37,6820,23425,101268.6,47392,2.136856874,0,28,711,1084,5054.66,2143,2.349920425,0,0.909331589,4.32309925,2.023138,3.434751,4.66297048,1.976937,1.524613
2024-10-01,Bogotá,CIGARRILLOS,42,19576,71428,362298.95,170955,2.107830161,0,33,1152,2091,14587.61,6010,2.513942392,0,0.8384560313,5.07222588,2.393389,3.648754,6.97637972,2.874223,1.815104
2024-10-01,Bogotá,CIGARRILLOS,34,427,1981,10279.28,5832,1.793591422,0,22,62,125,741.73,351,2.261955257,0,0.792938506,5.18893488,2.943968,4.639344,5.93384,2.808,2.016129
2024-10-01,Cali y Bucaramanga,CIGARRILLOS,43,2235,7568,31161.03,14529,2.117777778,0,27,211,328,1814.07,796,2.18899408,0,0.9674661971,4.11747225,1.919794,3.38613,5.53070122,2.426829,1.554502
2024-10-01,Costa,CIGARRILLOS,36,991,3344,13335.07,6100,2.139300188,0,27,147,249,1148.26,504,2.293591315,0,0.9327294597,3.98776017,1.824163,3.374369,4.61148594,2.024096,1.693878
2024-10-01,Costa,CIGARRILLOS,37,2044,7577,29520.98,13881,2.103934603,0,19,81,108,559.79,233,2.341660819,0,0.8984796543,3.89613039,1.831992,3.706947,5.18324074,2.157407,1.333333
2024-10-01,Expansión -  Costa,CIGARRILLOS,32,250,1144,6784.45,3544,2.087100169,0,27,141,254,1153.79,500,2.287636364,0,0.9123391296,5.93046329,3.097902,4.576,4.54248031,1.968504,1.801418
2024-10-01,Expansión - Centro,CIGARRILLOS,25,172,403,1714.65,746,2.259314968,0,19,67,131,834.19,248,3.743775362,0,0.6034857195,4.25471464,1.851117,2.343023,6.3678626,1.89313,1.955224
2024-10-01,Expansión - Centro,CIGARRILLOS,29,172,922,3133.66,1726,1.778090866,0,13,19,28,101.61,49,2.01515,0,0.8823615444,3.39876356,1.872017,5.360465,3.62892857,1.75,1.473684
2024-10-01,Medellín,CIGARRILLOS,40,6930,24522,106252.99,49143,2.172525855,0,30,690,1092,5906.23,2264,2.710409805,0,0.8015488472,4.33296591,2.004037,3.538528,5.40863553,2.07326,1.582609
2024-11-01,Bogotá,CIGARRILLOS,33,440,1914,8872.04,4875,1.824391958,0,21,60,115,806.33,296,3.064194444,0,0.5953904006,4.6353396,2.547022,4.35,7.01156522,2.573913,1.916667
2024-11-01,Bogotá,CIGARRILLOS,44,19847,68105,334285.94,155321,2.126868878,0,33,1104,1728,12417.81,4858,2.76876313,0,0.7681657039,4.90839057,2.280611,3.431501,7.18623264,2.811343,1.565217
2024-11-01,Cali y Bucaramanga,CIGARRILLOS,44,2219,7335,31394.88,14311,2.155760585,0,26,176,276,1395.14,613,2.237901361,0,0.9632956229,4.28014724,1.951057,3.305543,5.05485507,2.221014,1.568182
2024-11-01,Costa,CIGARRILLOS,37,944,2979,12660.83,5655,2.198115733,0,23,157,275,1517.3,584,2.797784483,0,0.7856629938,4.25002685,1.898288,3.15572,5.51745455,2.123636,1.751592
2024-11-01,Costa,CIGARRILLOS,39,2089,7644,32176.73,14894,2.124518943,0,20,82,111,593.45,244,2.370322222,0,0.8962996352,4.20940999,1.948456,3.659167,5.3463964,2.198198,1.353659
2024-11-01,Expansión -  Costa,CIGARRILLOS,31,249,1671,7046.11,3952,1.871985956,0,26,193,326,1527.24,630,2.446464355,0,0.7651801478,4.21670257,2.365051,6.710843,4.68478528,1.932515,1.689119
2024-11-01,Expansión - Centro,CIGARRILLOS,34,171,513,2367.3,1131,2.153058337,0,11,19,53,179.56,101,1.797547619,0,1.19777541,4.61461988,2.204678,3,3.38792453,1.90566,2.789474
2024-11-01,Expansión - Centro,CIGARRILLOS,26,170,433,1980.2,876,2.264336213,0,20,77,150,943.52,292,3.671486869,0,0.6167354791,4.57321016,2.023095,2.547059,6.29013333,1.946667,1.948052
2024-11-01,Medellín,CIGARRILLOS,42,7165,23503,106376.91,48666,2.183407089,0,32,714,1129,6709.73,2628,2.751829336,0,0.7934384083,4.52609922,2.070629,3.280251,5.94307352,2.327724,1.581232
2024-12-01,Bogotá,CIGARRILLOS,44,19055,60479,278149.88,127762,2.151370224,0,38,1121,1714,11369.32,4199,2.960890895,0,0.7265955755,4.59911506,2.112502,3.173918,6.63320887,2.449825,1.528992
2024-12-01,Bogotá,CIGARRILLOS,30,435,1894,8359.99,4541,1.860168741,0,23,75,128,766.52,304,2.646819149,0,0.7027940468,4.41393347,2.397571,4.354023,5.9884375,2.375,1.706667
2024-12-01,Cali y Bucaramanga,CIGARRILLOS,42,2122,6641,30605.48,13553,2.221392926,0,29,224,361,1970.36,882,2.196332476,0,1.011410135,4.60856498,2.040807,3.129595,5.45806094,2.443213,1.611607
2024-12-01,Costa,CIGARRILLOS,38,2178,7502,32120.26,15065,2.139048624,0,25,144,204,1239.91,507,2.4765625,0,0.8637167945,4.28155958,2.008131,3.444444,6.0779902,2.485294,1.416667
2024-12-01,Costa,CIGARRILLOS,36,1005,3251,14515.78,6495,2.229769331,0,29,151,246,1518.24,585,2.796497446,0,0.7973435966,4.46501999,1.997847,3.234826,6.17170732,2.378049,1.629139
2024-12-01,Expansión -  Costa,CIGARRILLOS,31,290,1885,5669.85,3215,1.79122872,0,29,205,430,2412.3,1020,2.387202586,0,0.7503463386,3.00787798,1.70557,6.5,5.61,2.372093,2.097561
2024-12-01,Expansión - Centro,CIGARRILLOS,27,193,515,2137.56,963,2.188902355,0,20,85,178,1072.61,344,3.288814815,0,0.6655596249,4.15060194,1.869903,2.668394,6.02589888,1.932584,2.094118
2024-12-01,Expansión - Centro,CIGARRILLOS,32,190,579,2661.23,1315,2.101061949,0,18,34,44,176.22,77,2.321,0,0.9052399609,4.59625216,2.271157,3.047368,4.005,1.75,1.294118
2024-12-01,Medellín,CIGARRILLOS,42,6992,23214,105765.88,48007,2.19230134,0,36,582,916,5831.21,2189,2.852236344,0,0.7686254138,4.55612475,2.068019,3.32008,6.36594978,2.389738,1.573883
2025-01-01,Bogotá,CIGARRILLOS,33,329,1166,5946.44,2790,2.08669077,0,23,67,128,768.08,314,2.476856643,0,0.8424753915,5.09986278,2.392796,3.544073,6.000625,2.453125,1.910448
2025-01-01,Bogotá,CIGARRILLOS,43,16623,52631,265329.97,122280,2.139249698,0,34,888,1304,8054.65,3153,2.774894946,0,0.7709299773,5.04132488,2.323346,3.166155,6.17687883,2.417945,1.468468
