MONTH,ZONA,CAT,NUM_SKUS_TURBO,USERS_TURBO,ORDERS_TURBO,TOTAL_PRICE_USD_TURBO,SOLD_UNITS_TURBO,AVG_TICKET_TURBO,MDOWN_AVG_TURBO,NUM_SKUS_SUPER,USERS_SUPER,ORDERS_SUPER,TOTAL_PRICE_USD_SUPER,SOLD_UNITS_SUPER,AVG_TICKET_SUPER,MDOWN_AVG_SUPER,NPI,AOV_TURBO,BASKET_SIZE_TURBO,FREQUENCY_TURBO,AOV_SUPER,BASKET_SIZE_SUPER,FREQUENCY_SUPER
2023-01-01,Expansión - Centro,CERVEZAS,19,53,62,402.23,97,4.311293532,0.02386840353,11,33,36,327.13,75,4.525663183,0.1271138769,0.9526324338,6.48758065,1.564516,1.169811,9.08694444,2.083333,1.090909
2023-01-01,Expansión - Centro,CERVEZAS,14,103,129,1172.01,324,3.704713333,0.003664299834,11,49,54,443.06,102,4.319181973,0.09487478055,0.85773495,9.08534884,2.511628,1.252427,8.20481481,1.888889,1.102041
2023-01-01,Expansión - Centro,CERVEZAS,18,80,90,632.72,147,4.426131667,0.02854573231,15,126,145,1391.37,293,4.892372143,0.1349389583,0.9047005292,7.03022222,1.633333,1.125,9.59565517,2.02069,1.150794
2023-01-01,Expansión - Costa,CERVEZAS,20,89,129,1167.36,294,4.496912935,0.06045321034,17,86,105,1405.11,320,4.54537796,0.1525643277,0.989337515,9.04930233,2.27907,1.449438,13.382,3.047619,1.22093
2023-01-01,Medellín,CERVEZAS,29,273,353,2784.6,612,4.625930591,0.163520698,17,58,67,668.97,148,4.445678404,0.09741078121,1.040545485,7.88838527,1.733711,1.29304,9.98462687,2.208955,1.155172
2023-01-01,Medellín,CERVEZAS,42,9602,13687,116011.59,24497,4.814908357,0.1675753647,37,1150,1258,10570.29,2308,4.608270877,0.1016750175,1.044840567,8.47604223,1.789801,1.425432,8.40245628,1.834658,1.093913
2023-02-01,Bogotá,CERVEZAS,40,508,869,8245.89,1764,4.770498428,0.148942139,37,255,327,3390.46,761,4.511406262,0.1008030335,1.057430466,9.48894131,2.029919,1.71063,10.3683792,2.327217,1.282353
2023-02-01,Bogotá,CERVEZAS,51,34666,60595,539017.15,115399,4.759837284,0.1351634905,49,4882,5901,51961.92,11632,4.590498226,0.07837400398,1.036889037,8.89540639,1.904431,1.747966,8.80561261,1.971191,1.208726
2023-02-01,Cali y Bucaramanga,CERVEZAS,30,1791,3094,32656.47,7320,4.619059575,0.1680125364,27,392,488,4479.9,1059,4.351684052,0.06722088359,1.061441851,10.55477376,2.365869,1.727527,9.18012295,2.170082,1.244898
2023-02-01,Cali y Bucaramanga,CERVEZAS,39,5129,9549,77320.63,16750,4.674072731,0.1319173737,37,1106,1360,11502.38,2659,4.435536288,0.07004586403,1.05377849,8.09724893,1.75411,1.861766,8.45763235,1.955147,1.229656
2023-02-01,Costa,CERVEZAS,38,5841,10474,103208.14,21643,4.868475483,0.1510739799,36,920,1100,11419.18,2676,4.396098303,0.09126637823,1.107453735,9.85374642,2.066355,1.793186,10.38107273,2.432727,1.195652
2023-02-01,Costa,CERVEZAS,29,2414,4057,39599.78,8314,4.869007556,0.1279140663,29,659,852,8378.73,1944,4.429732939,0.07612659745,1.099165034,9.76085285,2.049298,1.680613,9.83419014,2.28169,1.292868
2023-02-01,Expansión - Centro,CERVEZAS,21,251,432,3795.74,1008,3.864747433,0.1298935338,15,118,141,1133.09,261,4.364461369,0.1105565409,0.8855038702,8.78643519,2.333333,1.721116,8.03609929,1.851064,1.194915
2023-02-01,Expansión - Centro,CERVEZAS,20,184,301,2531.79,621,4.344743865,0.1386509243,16,93,107,766.28,187,4.083537295,0.08024688519,1.063965761,8.41126246,2.063123,1.63587,7.16149533,1.747664,1.150538
2023-02-01,Expansión - Centro,CERVEZAS,21,212,332,3788.24,922,4.351451114,0.1301497939,19,263,320,2513.39,542,4.688662155,0.09906126576,0.9280794756,11.41036145,2.777108,1.566038,7.85434375,1.69375,1.21673
2023-02-01,Expansión - Costa,CERVEZAS,22,300,647,6740.72,1858,3.923756864,0.1478117506,20,130,175,1421.59,292,5.215171402,0.09693996923,0.7523735198,10.41842349,2.871716,2.156667,8.12337143,1.668571,1.346154
2023-02-01,Medellín,CERVEZAS,44,17220,30937,246147.61,52652,4.730103774,0.1124488014,41,2661,3193,25003.48,5617,4.548008987,0.0609391323,1.040038352,7.95641497,1.70191,1.796574,7.83071719,1.759161,1.199925
2023-02-01,Medellín,CERVEZAS,28,299,407,3161.3,654,4.901438876,0.09842705704,20,142,167,1219.46,295,4.187417961,0.06481251841,1.170515798,7.76732187,1.60688,1.361204,7.30215569,1.766467,1.176056
2023-03-01,Bogotá,CERVEZAS,37,538,887,8430.35,1755,4.867718792,0.211844274,35,275,362,3531.44,803,4.504418027,0.1451184043,1.080654318,9.50434047,1.978579,1.648699,9.75535912,2.218232,1.316364
2023-03-01,Bogotá,CERVEZAS,55,37210,66899,578685.04,124524,4.741390198,0.1732182739,51,5741,6959,56901.63,13343,4.426180609,0.1254138521,1.071214805,8.6501299,1.861373,1.797877,8.17669636,1.917373,1.212158
2023-03-01,Cali y Bucaramanga,CERVEZAS,37,1569,2946,27564.08,6591,4.223572746,0.1100182649,31,474,597,4656.87,1166,4.136803968,0.09807802039,1.020974834,9.35644263,2.237271,1.877629,7.80045226,1.953099,1.259494
2023-03-01,Cali y Bucaramanga,CERVEZAS,39,5560,10309,84610.65,18236,4.694526456,0.1882051371,38,1132,1393,11155.82,2689,4.324370557,0.09834932267,1.085597636,8.20745465,1.76894,1.854137,8.00848528,1.930366,1.230565
2023-03-01,Costa,CERVEZAS,39,5436,9962,94576.67,19422,4.959439907,0.2009825273,38,875,1048,9729.12,2392,4.22900523,0.1078963805,1.172720211,9.49374322,1.949609,1.832597,9.28351145,2.282443,1.197714
2023-03-01,Costa,CERVEZAS,34,2620,4782,46951.78,9965,4.795537582,0.1938719904,32,748,977,9420.92,2316,4.224553356,0.1056735184,1.135158484,9.81843998,2.083856,1.825191,9.64270215,2.370522,1.30615
2023-03-01,Expansión - Centro,CERVEZAS,22,192,287,2225.97,570,4.114583861,0.0313217925,18,103,130,1225.15,293,4.206231329,0.05925263711,0.9782115007,7.75599303,1.986063,1.494792,9.42423077,2.253846,1.262136
2023-03-01,Expansión - Centro,CERVEZAS,19,169,235,1620.64,364,4.47476573,0.04671632641,18,270,368,3029.79,726,4.312208844,0.1159406885,1.037696895,6.89634043,1.548936,1.390533,8.233125,1.972826,1.362963
2023-03-01,Expansión - Centro,CERVEZAS,21,133,213,1541.11,368,4.287832602,0.08220731823,16,124,155,1102.07,257,4.449545338,0.1147033923,0.9636563462,7.23525822,1.7277,1.601504,7.11012903,1.658065,1.25
2023-03-01,Expansión - Costa,CERVEZAS,25,233,381,3274.75,705,4.784798606,0.04705684917,21,156,235,2036.3,500,4.287372765,0.06836200283,1.116021132,8.59514436,1.850394,1.635193,8.66510638,2.12766,1.50641
2023-03-01,Medellín,CERVEZAS,46,18252,33615,269536.88,57935,4.706258869,0.1638818034,44,3418,4245,33199.09,7674,4.435648105,0.1108306839,1.061008168,8.01835133,1.723487,1.841716,7.82075147,1.807774,1.241954
2023-04-01,Bogotá,CERVEZAS,39,570,871,8037.16,1683,4.870926003,0.1533294061,35,276,335,3180.54,686,4.726898128,0.1016459012,1.03046985,9.22750861,1.932262,1.52807,9.49414925,2.047761,1.213768
2023-04-01,Bogotá,CERVEZAS,50,37944,66244,566018.63,121112,4.756663575,0.1361884009,50,4878,5765,47660.26,10703,4.563461355,0.1011585811,1.042336771,8.54445127,1.828271,1.745836,8.26717433,1.856548,1.181837
2023-04-01,Cali y Bucaramanga,CERVEZAS,37,2326,3853,33068.33,7215,4.68551229,0.1583727879,32,385,475,3753.48,863,4.411795046,0.1001506348,1.062042149,8.58248897,1.872567,1.656492,7.90206316,1.816842,1.233766
2023-04-01,Cali y Bucaramanga,CERVEZAS,36,6456,11815,94025.05,20230,4.718816456,0.1384811516,36,1077,1286,9720.89,2280,4.31195849,0.08764548616,1.094355724,7.95810834,1.71223,1.830081,7.55901244,1.772939,1.194058
2023-04-01,Costa,CERVEZAS,39,5966,10619,95659.79,19825,4.937104284,0.1417631227,38,864,1037,9648.09,2180,4.551644162,0.1265929218,1.084685909,9.00836143,1.866937,1.77992,9.30384764,2.102218,1.200231
2023-04-01,Costa,CERVEZAS,36,3194,5607,52324.31,11270,4.727888345,0.1644676149,36,853,1080,10119.21,2355,4.418688835,0.1006901413,1.069975398,9.33196183,2.009988,1.755479,9.36963889,2.180556,1.26612
2023-04-01,Expansión - Centro,CERVEZAS,25,272,421,3407.81,777,4.533202509,0.05073379197,18,101,130,1242.96,307,4.172501266,0.06870662002,1.086447246,8.09456057,1.845606,1.547794,9.56123077,2.361538,1.287129
2023-04-01,Expansión - Centro,CERVEZAS,22,208,313,2370.09,502,4.834048695,0.09381372314,17,106,125,1019.8,217,4.717549425,0.09846948718,1.02469487,7.57217252,1.603834,1.504808,8.1584,1.736,1.179245
2023-04-01,Expansión - Centro,CERVEZAS,25,294,410,3006.66,635,4.735389908,0.06219198565,22,282,373,2982.85,665,4.602647746,0.08399686325,1.028840391,7.33331707,1.54878,1.394558,7.99691689,1.782842,1.322695
2023-04-01,Expansión - Costa,CERVEZAS,25,335,556,4959.81,1060,4.794593768,0.0630894665,22,191,281,2671.66,590,4.63414789,0.1642499783,1.03462252,8.92052158,1.906475,1.659701,9.50768683,2.099644,1.471204
2023-04-01,Medellín,CERVEZAS,47,18112,31831,247228.73,53970,4.624996038,0.1242406061,46,3057,3727,28356.14,6354,4.514503706,0.08218239541,1.024474967,7.76691684,1.695517,1.757454,7.60830158,1.704856,1.219169
2023-05-01,Bogotá,CERVEZAS,52,37881,65760,525906.47,117405,4.555950199,0.1324394813,51,5467,6622,54396,12553,4.427042001,0.1122672976,1.029118359,7.99736116,1.785356,1.735963,8.21443673,1.895651,1.211268
2023-05-01,Bogotá,CERVEZAS,40,557,861,7562.53,1623,4.709527019,0.1723714879,35,264,328,3097.05,688,4.559204563,0.1231100095,1.032971202,8.78342625,1.885017,1.545781,9.44222561,2.097561,1.242424
2023-05-01,Cali y Bucaramanga,CERVEZAS,36,2228,3567,27446.57,6129,4.535700033,0.1848571987,34,390,500,4083.5,960,4.326550555,0.08212993009,1.04834093,7.69458088,1.718251,1.600987,8.167,1.92,1.282051
2023-05-01,Cali y Bucaramanga,CERVEZAS,37,6773,12088,89525.63,20445,4.434820344,0.1526011726,37,1169,1451,11631.3,2726,4.309477047,0.09494979628,1.029085501,7.40615735,1.691347,1.784734,8.01605789,1.878704,1.241232
2023-05-01,Costa,CERVEZAS,36,2853,4813,42915.55,9354,4.627798979,0.1386041217,35,790,989,8717.38,2021,4.385047419,0.08965191867,1.055358936,8.91659048,1.943486,1.686996,8.81433771,2.043478,1.251899
2023-05-01,Costa,CERVEZAS,40,6171,12075,104419.94,23460,4.562911602,0.1197932425,40,877,1088,10117.76,2321,4.361794605,0.1121731435,1.046108773,8.64761408,1.942857,1.956733,9.29941176,2.133272,1.240593
2023-05-01,Expansión - Centro,CERVEZAS,26,304,485,3976.34,944,4.36366272,0.09474983094,24,147,189,1862.54,450,4.25799493,0.08075156276,1.024816326,8.19863918,1.946392,1.595395,9.85470899,2.380952,1.285714
2023-05-01,Expansión - Centro,CERVEZAS,28,289,439,3724.38,763,4.855708935,0.1199426276,26,288,431,3547.12,816,4.491579999,0.1103482799,1.081069231,8.48378132,1.738041,1.519031,8.2299768,1.893271,1.496528
2023-05-01,Expansión - Centro,CERVEZAS,24,273,447,3209.3,690,4.638255066,0.1474760326,19,132,170,1288.5,304,4.299940289,0.09531054003,1.078678948,7.17964206,1.543624,1.637363,7.57941176,1.788235,1.287879
2023-05-01,Expansión - Costa,CERVEZAS,26,368,676,5413.41,1168,4.668859612,0.1276505923,24,172,255,2351.72,571,4.25081322,0.1218365357,1.098345039,8.00800296,1.727811,1.836957,9.22243137,2.239216,1.482558
2023-05-01,Medellín,CERVEZAS,46,17967,31576,226431.41,51909,4.404182325,0.1017322221,43,3424,4328,33263.83,7946,4.228125176,0.1027930998,1.041639531,7.17099728,1.643938,1.757444,7.68572782,1.835952,1.264019
2023-06-01,Bogotá,CERVEZAS,54,39904,69378,582028.87,125648,4.708252251,0.1074879954,50,5691,6929,57555.31,13617,4.37302745,0.07794889199,1.076657374,8.38924256,1.811064,1.738623,8.30643816,1.965219,1.217536
2023-06-01,Bogotá,CERVEZAS,43,563,876,8000.19,1711,4.820847969,0.1282692468,37,281,369,3511.3,801,4.444619883,0.1016943759,1.084647978,9.13263699,1.953196,1.55595,9.51571816,2.170732,1.313167
2023-06-01,Cali y Bucaramanga,CERVEZAS,38,2254,3690,29893.5,6679,4.524025669,0.1579231359,34,490,586,4673.22,1139,4.240357555,0.05873759708,1.066897216,8.10121951,1.810027,1.63709,7.97477816,1.943686,1.195918
2023-06-01,Cali y Bucaramanga,CERVEZAS,38,7001,12578,96239.43,21431,4.537094905,0.1219480331,37,1325,1651,13395.98,3189,4.251386064,0.08150963013,1.067203692,7.6514096,1.703848,1.7966,8.11385827,1.931557,1.246038
2023-06-01,Costa,CERVEZAS,37,3040,5287,45790.73,10024,4.635722027,0.08521667163,37,810,1035,9825.03,2314,4.399461282,0.07488334053,1.053702199,8.66100435,1.895971,1.739145,9.49278261,2.235749,1.277778
2023-06-01,Costa,CERVEZAS,41,6699,12194,103363.2,23311,4.51848414,0.08683475444,40,832,971,8131.57,1951,4.242628798,0.07192689943,1.06501991,8.47656224,1.911678,1.820272,8.37442842,2.009269,1.167067
2023-06-01,Expansión - Centro,CERVEZAS,27,393,619,5492.4,1266,4.446255246,0.0378345801,22,140,188,1881.12,452,4.197205238,0.07279953682,1.059337105,8.873021,2.045234,1.575064,10.00595745,2.404255,1.342857
2023-06-01,Expansión - Centro,CERVEZAS,26,232,356,2416.69,568,4.318517721,0.06558689482,21,137,169,1235.6,292,4.282283985,0.05005909171,1.008461311,6.78845506,1.595506,1.534483,7.3112426,1.727811,1.233577
2023-06-01,Expansión - Centro,CERVEZAS,28,287,395,2925.28,626,4.686791192,0.07486112792,25,325,437,3748.01,842,4.456536426,0.106554477,1.051666753,7.40577215,1.58481,1.376307,8.57668192,1.926773,1.344615
2023-06-01,Expansión - Costa,CERVEZAS,26,363,657,5449.59,1204,4.623616472,0.05353974119,22,228,338,3448.36,823,4.274328097,0.1394058243,1.081717727,8.29465753,1.832572,1.809917,10.20224852,2.434911,1.482456
2023-06-01,Medellín,CERVEZAS,50,19008,33513,248894.95,55542,4.517918725,0.07815642784,47,3328,4147,32758.91,7631,4.307031894,0.07548486587,1.048963378,7.42681795,1.657327,1.7631,7.89942368,1.840125,1.246094
2023-07-01,Bogotá,CERVEZAS,53,36128,61669,500426.2,107742,4.715774814,0.09006335763,48,4835,5640,42837.44,9936,4.410186967,0.04889162248,1.069291359,8.11471242,1.747101,1.706959,7.59529078,1.761702,1.166494
2023-07-01,Bogotá,CERVEZAS,40,555,881,7737.18,1634,4.758486693,0.1571778164,37,235,304,2677.08,608,4.461216091,0.05136111894,1.066634433,8.78227015,1.854711,1.587387,8.80618421,2,1.293617
2023-07-01,Cali y Bucaramanga,CERVEZAS,35,2118,3683,32595.44,7266,4.574616234,0.1333973315,32,379,475,3640.35,916,4.114764898,0.01399471804,1.111756406,8.85024165,1.972848,1.738905,7.66389474,1.928421,1.253298
2023-07-01,Cali y Bucaramanga,CERVEZAS,36,6985,12657,96944.06,21549,4.547190519,0.1011083818,35,1178,1472,11250.36,2669,4.278052849,0.05338074354,1.062911254,7.65932369,1.702536,1.812026,7.64290761,1.813179,1.249576
2023-07-01,Costa,CERVEZAS,40,6336,11677,98696.86,21427,4.690969176,0.08499696356,39,788,965,8800.39,2117,4.238208649,0.06046402011,1.106828277,8.45224458,1.834975,1.842961,9.11957513,2.193782,1.224619
2023-07-01,Costa,CERVEZAS,39,2996,5276,46304.67,9969,4.720858151,0.07218135297,38,899,1175,10778,2530,4.37415805,0.05656505032,1.079260991,8.77647271,1.8895,1.761015,9.17276596,2.153191,1.307008
2023-07-01,Expansión - Centro,CERVEZAS,23,422,696,6116.23,1491,4.227663985,0.03990936632,19,114,133,1002.06,237,4.349598173,0.02438302495,0.9719665625,8.78768678,2.142241,1.649289,7.53428571,1.781955,1.166667
2023-07-01,Expansión - Centro,CERVEZAS,26,290,445,3270.01,774,4.326003451,0.03931959534,21,119,141,981.92,244,4.138751609,0.05001141681,1.045243556,7.34833708,1.739326,1.534483,6.96397163,1.730496,1.184874
2023-07-01,Expansión - Centro,CERVEZAS,27,320,447,3297.46,755,4.451895333,0.01639960614,22,236,311,2353.39,542,4.375926961,0.06644663531,1.017360521,7.37686801,1.689038,1.396875,7.56717042,1.742765,1.317797
2023-07-01,Expansión - Costa,CERVEZAS,25,352,667,5373.37,1220,4.50385393,0.03160056414,20,139,215,1668.44,406,4.239118488,0.04286296098,1.062450588,8.05602699,1.829085,1.894886,7.76018605,1.888372,1.546763
2023-07-01,Medellín,CERVEZAS,43,17455,30666,225244.49,49466,4.589043024,0.07321114113,41,2898,3575,25429.33,6153,4.180353073,0.05746370823,1.097764458,7.3450887,1.613057,1.75686,7.1130993,1.721119,1.233609
2023-08-01,Bogotá,CERVEZAS,48,35268,59914,481570.45,102677,4.772239466,0.1054566154,44,5088,5963,46610.29,10660,4.425076935,0.06559905014,1.078453445,8.03769486,1.71374,1.69882,7.81658393,1.787691,1.171973
2023-08-01,Bogotá,CERVEZAS,41,596,914,8069.35,1716,4.752790744,0.1693402909,32,218,278,2899.95,614,4.736478034,0.07326280308,1.003444059,8.8286105,1.877462,1.533557,10.43147482,2.208633,1.275229
2023-08-01,Cali y Bucaramanga,CERVEZAS,36,2064,3475,30040.64,6458,4.728591027,0.1874250122,33,365,910,5058.36,1230,4.087723855,0.01762691773,1.15677849,8.64478849,1.858417,1.683624,5.55863736,1.351648,2.493151
2023-08-01,Cali y Bucaramanga,CERVEZAS,36,6797,12033,93037.38,20028,4.699569909,0.1310189101,35,1225,1496,11860.86,2765,4.385158269,0.04868762761,1.071699041,7.73185241,1.664423,1.77034,7.92838235,1.848262,1.221224
2023-08-01,Costa,CERVEZAS,39,6571,13307,98239.68,21494,4.637584376,0.1114152228,38,962,1206,9944.28,2429,4.172938844,0.04968317271,1.111347314,7.38255655,1.61524,2.02511,8.24567164,2.014096,1.253638
2023-08-01,Costa,CERVEZAS,39,2723,4719,40769.67,8955,4.619476839,0.103632729,38,749,968,8863.9,2084,4.354735133,0.04783148829,1.060793986,8.63947235,1.897648,1.733015,9.15692149,2.152893,1.29239
2023-08-01,Expansión - Centro,CERVEZAS,27,437,568,4142.34,916,4.529584276,0.1939838694,24,269,337,2531.03,562,4.500552221,0.06663260054,1.006450776,7.29285211,1.612676,1.299771,7.51047478,1.667656,1.252788
2023-08-01,Expansión - Centro,CERVEZAS,24,375,540,3577.2,815,4.470762369,0.2225407294,18,111,134,1109.49,255,4.387522676,0.04726441572,1.018971912,6.62444444,1.509259,1.44,8.27977612,1.902985,1.207207
2023-08-01,Expansión - Centro,CERVEZAS,26,482,747,5738.3,1366,4.291094425,0.1274172746,19,112,132,1060.72,253,4.272170772,0.02643744085,1.004429517,7.68179384,1.828648,1.549793,8.03575758,1.916667,1.178571
2023-08-01,Expansión - Costa,CERVEZAS,27,508,852,6427.99,1444,4.524235489,0.1896817695,26,153,225,1958.19,441,4.499997938,0.09787902555,1.005386125,7.5445892,1.694836,1.677165,8.70306667,1.96,1.470588
2023-08-01,Medellín,CERVEZAS,43,18349,32223,240220.54,52784,4.591642404,0.1064486857,42,3063,3803,28208.78,6567,4.332973165,0.06152219766,1.059697863,7.45494026,1.638085,1.756117,7.41750723,1.726795,1.241593
2023-09-01,Bogotá,CERVEZAS,40,586,915,8327.51,1745,4.814283203,0.1292091229,33,279,353,3488.27,777,4.617811276,0.1260789743,1.042546548,9.10110383,1.907104,1.561433,9.8817847,2.201133,1.265233
2023-09-01,Bogotá,CERVEZAS,46,38591,66518,545105.84,115626,4.794224343,0.1092950455,45,5658,6834,57615.02,13050,4.462708589,0.1283458921,1.074285772,8.19486214,1.738266,1.723666,8.43064384,1.90957,1.207847
2023-09-01,Cali y Bucaramanga,CERVEZAS,35,2009,3521,29589.99,6433,4.685342639,0.1051012423,33,468,1445,8206.87,2004,4.053711785,0.05061530465,1.155815432,8.4038597,1.827038,1.752613,5.67949481,1.386851,3.087607
2023-09-01,Cali y Bucaramanga,CERVEZAS,36,6671,12091,93223.35,19946,4.723571117,0.1244023417,36,1362,1760,14769.32,3438,4.378267545,0.1049813626,1.078867627,7.71014391,1.649657,1.812472,8.39165909,1.953409,1.292217
2023-09-01,Costa,CERVEZAS,35,7902,14529,126477.19,27743,4.634260446,0.1175193415,35,1253,1871,15139.17,3654,4.190843426,0.1082983408,1.105806153,8.70515452,1.909491,1.838648,8.09148584,1.952966,1.493216
2023-09-01,Costa,CERVEZAS,34,2812,5386,46945.98,10208,4.660951016,0.1087273514,34,804,995,9656.59,2254,4.363189255,0.1048342251,1.068244063,8.71629781,1.895284,1.915363,9.70511558,2.265327,1.237562
2023-09-01,Expansión - Centro,CERVEZAS,25,431,697,5190.01,1245,4.243302575,0.06539620225,20,141,183,1522.34,368,4.149061737,0.08151005071,1.022713771,7.44621234,1.786227,1.617169,8.31879781,2.010929,1.297872
2023-09-01,Expansión - Centro,CERVEZAS,26,430,583,4266.87,940,4.557501534,0.05742346344,25,296,412,3415.44,756,4.496882804,0.1140775857,1.013480167,7.31881647,1.61235,1.355814,8.28990291,1.834951,1.391892
2023-09-01,Expansión - Centro,CERVEZAS,21,290,417,2747.13,641,4.280668142,0.05769747067,19,121,141,1039,228,4.510817302,0.08817194777,0.9489783903,6.58784173,1.53717,1.437931,7.36879433,1.617021,1.165289
2023-09-01,Expansión - Costa,CERVEZAS,26,522,873,6705.12,1486,4.59967964,0.06157986724,25,188,280,2555,617,4.306459913,0.1143860976,1.068088345,7.68054983,1.702176,1.672414,9.125,2.203571,1.489362
2023-09-01,Medellín,CERVEZAS,40,18871,33292,248596.83,54484,4.594968883,0.1103238845,39,3147,3830,27911.61,6567,4.287153775,0.09345768178,1.071799409,7.46716418,1.636549,1.764188,7.28762663,1.714621,1.217032
2023-10-01,Bogotá,CERVEZAS,50,36762,62380,541559.68,117187,4.681250967,0.1370852688,46,5372,6594,54827.41,12401,4.51098152,0.1155910922,1.037745543,8.6816236,1.878599,1.696861,8.31474219,1.880649,1.227476
2023-10-01,Bogotá,CERVEZAS,41,718,1143,14226.99,3124,4.61716105,0.1430208831,35,290,370,3593.52,802,4.588799287,0.1060114228,1.00618065,12.44706037,2.733158,1.591922,9.71221622,2.167568,1.275862
2023-10-01,Cali y Bucaramanga,CERVEZAS,38,5769,10315,82054.7,17607,4.730862836,0.1437153077,35,1112,1394,10942.93,2681,4.213596003,0.08275883969,1.122761374,7.95489094,1.706932,1.788005,7.85002152,1.923242,1.253597
2023-10-01,Cali y Bucaramanga,CERVEZAS,34,2103,3628,30974.5,6885,4.566701162,0.1463934041,29,812,1285,8875.11,2194,4.039685537,0.0251534676,1.130459567,8.53762404,1.89774,1.725155,6.90670039,1.707393,1.582512
2023-10-01,Costa,CERVEZAS,37,9502,20212,223185.51,47893,4.719105569,0.1314497375,36,1337,2295,19715.45,4806,4.145523877,0.07797050806,1.138361691,11.04222788,2.369533,2.127131,8.59061002,2.094118,1.71653
2023-10-01,Costa,CERVEZAS,39,3022,7164,57020.99,12658,4.538736518,0.1485847486,36,798,994,9166.67,2161,4.339136908,0.1016023082,1.045999842,7.95937884,1.76689,2.370615,9.22200201,2.174044,1.245614
2023-10-01,Expansión - Centro,CERVEZAS,25,229,374,2522.35,584,4.419915648,0.03970223175,19,97,120,918.81,204,4.491650555,0.09472430866,0.984029277,6.74425134,1.561497,1.633188,7.65675,1.7,1.237113
2023-10-01,Expansión - Centro,CERVEZAS,26,340,465,3238.13,731,4.474520915,0.04823788015,24,271,386,2905.84,650,4.49570884,0.0946587895,0.995287078,6.96372043,1.572043,1.367647,7.5280829,1.683938,1.424354
2023-10-01,Expansión - Centro,CERVEZAS,26,411,706,5062.93,1231,4.172388255,0.03933223904,20,109,138,1151.4,284,4.109761905,0.05377141649,1.015238438,7.17128895,1.743626,1.717762,8.34347826,2.057971,1.266055
2023-10-01,Expansión - Costa,CERVEZAS,24,398,683,5521.7,1255,4.484249653,0.03948626211,22,188,268,2525.55,606,4.192080568,0.1112188453,1.069695484,8.08448023,1.837482,1.71608,9.42369403,2.261194,1.425532
2023-10-01,Medellín,CERVEZAS,40,15700,27112,203624.68,43761,4.702868378,0.1241846637,39,2765,3333,24310.93,5581,4.417386934,0.07859327918,1.064626769,7.51050015,1.614082,1.726879,7.2940084,1.674467,1.205425
2023-11-01,Bogotá,CERVEZAS,40,545,901,7224.07,1601,4.596585787,0.02496916463,34,289,364,3746.5,860,4.489347958,0.116672513,1.023887172,8.01783574,1.776915,1.653211,10.29258242,2.362637,1.259516
2023-11-01,Bogotá,CERVEZAS,52,35947,61766,500211.61,109058,4.651402308,0.07471693855,50,6435,8226,69870.57,16366,4.352979429,0.1295322084,1.068556005,8.09849448,1.765664,1.718252,8.49386944,1.989545,1.278322
2023-11-01,Cali y Bucaramanga,CERVEZAS,36,1792,3141,24795.88,5601,4.471983117,0.07748713923,33,707,1089,9365.12,2298,4.107034918,0.1030951334,1.088859288,7.89426297,1.78319,1.75279,8.59974288,2.110193,1.540311
2023-11-01,Cali y Bucaramanga,CERVEZAS,39,5324,9484,70473.95,15317,4.641498533,0.06852650802,35,1327,1789,14605.2,3463,4.252133635,0.1098113379,1.091569299,7.4308256,1.615036,1.781367,8.16389044,1.935718,1.348154
2023-11-01,Costa,CERVEZAS,39,3029,8835,63587.03,14147,4.509705147,0.07048209328,37,1041,1468,14508.68,3474,4.262177093,0.1098018546,1.058075497,7.19717374,1.601245,2.916804,9.883297,2.366485,1.410183
2023-11-01,Costa,CERVEZAS,38,7624,14659,129087.42,28455,4.59925929,0.06252906024,36,1252,2060,16847.82,4225,4.007325475,0.1042692076,1.147712937,8.80601815,1.941128,1.922744,8.1785534,2.050971,1.645367
2023-11-01,Expansión - Centro,CERVEZAS,26,316,456,3162.45,705,4.521447351,0.003665815069,23,345,467,3849.36,855,4.491316657,0.1219572021,1.006708655,6.93519737,1.546053,1.443038,8.2427409,1.830835,1.353623
2023-11-01,Expansión - Centro,CERVEZAS,24,225,345,2378.32,546,4.395214674,0.004335474308,16,100,131,1008.55,233,4.375900493,0.1185687301,1.004413762,6.89368116,1.582609,1.533333,7.69885496,1.778626,1.31
2023-11-01,Expansión - Centro,CERVEZAS,27,356,532,3993.75,977,4.130897001,0.006147587596,21,153,200,1851.82,463,3.996424141,0.1128709845,1.033648295,7.50704887,1.836466,1.494382,9.2591,2.315,1.30719
2023-11-01,Expansión - Costa,CERVEZAS,23,369,669,5531.2,1212,4.669562179,0.0103963006,19,183,333,3201.47,772,4.190336565,0.1174620674,1.114364468,8.26786248,1.811659,1.813008,9.61402402,2.318318,1.819672
2023-11-01,Medellín,CERVEZAS,41,16165,27250,198347.64,43646,4.583775461,0.05861776566,40,4082,5119,40530.48,9360,4.370198222,0.1013735734,1.048871293,7.27881248,1.601688,1.685741,7.91765579,1.828482,1.254042
2023-12-01,Bogotá,CERVEZAS,42,802,1464,14109.79,2987,4.853676477,0.1162497652,34,378,513,5469.33,1237,4.546596235,0.1350085386,1.067540689,9.6378347,2.040301,1.825436,10.66146199,2.411306,1.357143
