MONTH,ZONA,CAT,NUM_SKUS_TURBO,USERS_TURBO,ORDERS_TURBO,TOTAL_PRICE_USD_TURBO,SOLD_UNITS_TURBO,AVG_TICKET_TURBO,MDOWN_AVG_TURBO,NUM_SKUS_SUPER,USERS_SUPER,ORDERS_SUPER,TOTAL_PRICE_USD_SUPER,SOLD_UNITS_SUPER,AVG_TICKET_SUPER,MDOWN_AVG_SUPER,NPI,AOV_TURBO,BASKET_SIZE_TURBO,FREQUENCY_TURBO,AOV_SUPER,BASKET_SIZE_SUPER,FREQUENCY_SUPER
2023-12-01,Bogotá,VINOS,136,15590,22419,425625.39,32318,13.38571134,0.1524029842,125,4240,5023,122528.38,8815,14.19009936,0.2332534142,0.9433134333,18.98503011,1.441545,1.438037,24.39346606,1.754927,1.18467
2023-12-01,Bogotá,VINOS,59,228,310,4786.29,434,11.42796451,0.1353903551,46,127,149,3211.73,263,12.85989609,0.2421301688,0.8886513877,15.43964516,1.4,1.359649,21.5552349,1.765101,1.173228
2023-12-01,Cali y Bucaramanga,VINOS,93,2427,3479,68190.01,5174,13.30819662,0.1633448606,82,701,801,16845.51,1283,12.91404935,0.1907525831,1.030520811,19.60046278,1.487209,1.433457,21.03059925,1.601748,1.142653
2023-12-01,Cali y Bucaramanga,VINOS,69,620,795,14798.77,1074,13.9100513,0.1579262383,49,268,304,6124.86,466,13.2006135,0.2169747268,1.05374279,18.61480503,1.350943,1.282258,20.14756579,1.532895,1.134328
2023-12-01,Costa,VINOS,78,1283,1799,46804.42,2981,15.7197165,0.2183148661,68,463,563,15524.55,980,15.92613906,0.2510249107,0.9870387571,26.01690939,1.657032,1.402182,27.57468917,1.740675,1.215983
2023-12-01,Costa,VINOS,99,2364,3341,62264.07,4898,12.91681565,0.1348515317,82,561,642,15497.28,1128,13.73355846,0.2182027561,0.9405294112,18.63635738,1.466028,1.413283,24.13906542,1.757009,1.144385
2023-12-01,Expansión - Centro,VINOS,34,83,100,1291.67,139,9.590031153,0.002101675019,26,69,75,1012.38,105,9.771728632,0.1442126006,0.9814057997,12.9167,1.39,1.204819,13.4984,1.4,1.086957
2023-12-01,Expansión - Centro,VINOS,37,126,153,1917.02,200,9.926666667,0.0009433962264,22,69,90,1334.21,147,10.13658935,0.1953486427,0.9792906003,12.52954248,1.30719,1.214286,14.82455556,1.633333,1.304348
2023-12-01,Expansión - Centro,VINOS,40,131,158,1674.73,203,8.583948413,0.002675695882,31,139,163,2580.55,256,9.893694915,0.1542929717,0.8676180624,10.59955696,1.28481,1.206107,15.83159509,1.570552,1.172662
2023-12-01,Expansión - Costa,VINOS,35,118,150,2546.2,208,12.13360577,0,22,79,87,1662.98,132,12.42554579,0.2238938478,0.9765048535,16.97466667,1.386667,1.271186,19.11471264,1.517241,1.101266
2023-12-01,Medellín,VINOS,129,7961,12001,216617.72,17888,12.28605699,0.1262049461,116,1900,2262,52588.7,3905,13.66200759,0.2305113654,0.8992863543,18.0499725,1.490542,1.507474,23.24876216,1.726348,1.190526
2024-01-01,Bogotá,VINOS,129,9126,13994,221028.4,18594,12.05957236,0.08898349509,117,1855,2270,42294.6,3425,12.50417132,0.13312442,0.9644439484,15.79451193,1.328712,1.533421,18.63198238,1.508811,1.22372
2024-01-01,Bogotá,VINOS,52,127,188,2982.2,245,11.93391089,0.1068499962,30,55,57,1094.74,86,12.65188889,0.1412103125,0.9432513197,15.86276596,1.303191,1.480315,19.20596491,1.508772,1.036364
2024-01-01,Cali y Bucaramanga,VINOS,63,327,438,7990.96,590,13.51170896,0.1307924312,33,64,72,1048.61,89,11.81255631,0.1341214408,1.143842925,18.24420091,1.347032,1.33945,14.56402778,1.236111,1.125
2024-01-01,Cali y Bucaramanga,VINOS,85,1277,1948,29908.86,2636,11.36040082,0.08609270783,65,240,277,5281.17,432,11.73459831,0.0859996454,0.9681116066,15.35362423,1.353183,1.52545,19.06559567,1.559567,1.154167
2024-01-01,Costa,VINOS,72,909,1248,29149.17,1883,15.50462246,0.1294474281,57,257,305,8168.55,515,15.81812426,0.1698815084,0.9801808481,23.35670673,1.508814,1.372937,26.78213115,1.688525,1.18677
2024-01-01,Costa,VINOS,88,1451,2205,33504.08,3061,11.12255779,0.07726355518,55,162,179,3337.51,273,12.37514184,0.1593236768,0.8987822466,15.1945941,1.388209,1.519642,18.64530726,1.52514,1.104938
2024-01-01,Expansión - Centro,VINOS,26,51,76,1072.69,96,10.92055556,0.06061019326,3,5,8,125,11,11.766875,0.1313824663,0.9280761082,14.11434211,1.263158,1.490196,15.625,1.375,1.6
2024-01-01,Expansión - Centro,VINOS,24,36,51,824.12,58,14.32330189,0.1000625748,8,11,11,143.21,11,13.01909091,0.1680511464,1.100176809,16.15921569,1.137255,1.416667,13.01909091,1,1
2024-01-01,Expansión - Centro,VINOS,30,85,101,1301.14,132,10.28321429,0.05267918776,19,43,50,599.47,65,9.678627451,0.1228753937,1.062466175,12.88257426,1.306931,1.188235,11.9894,1.3,1.162791
2024-01-01,Expansión - Costa,VINOS,34,66,73,1384.53,101,13.59988095,0.01949226181,14,17,19,383.65,28,13.95119048,0.1332782947,0.9748186705,18.96616438,1.383562,1.106061,20.19210526,1.473684,1.117647
2024-01-01,Medellín,VINOS,125,5385,8957,138334.48,12604,11.12212269,0.07665233807,104,942,1155,21341.23,1836,11.75192469,0.1108511356,0.946408608,15.44428715,1.407168,1.663324,18.47725541,1.58961,1.226115
2024-02-01,Bogotá,VINOS,125,10668,16372,265772.97,22014,12.19652933,0.1006361743,114,2362,2882,64689.18,4539,13.91012711,0.2181186418,0.876809337,16.23338444,1.344613,1.534683,22.44593338,1.574948,1.220152
2024-02-01,Bogotá,VINOS,64,143,236,3783.88,308,12.43371274,0.115648237,39,74,93,1878.42,148,13.0628972,0.2193231723,0.9518342333,16.03338983,1.305085,1.65035,20.19806452,1.591398,1.256757
2024-02-01,Cali y Bucaramanga,VINOS,66,389,546,8679.18,786,11.0837684,0.1412810548,31,66,72,958.56,89,11.41423333,0.1186578292,0.9710479955,15.89593407,1.43956,1.403599,13.31333333,1.236111,1.090909
2024-02-01,Cali y Bucaramanga,VINOS,91,1435,2193,33007.96,2933,11.26530489,0.1049402937,75,347,394,6599.18,582,11.54846406,0.1483190193,0.9754807933,15.05150935,1.337437,1.528223,16.74918782,1.477157,1.135447
2024-02-01,Costa,VINOS,74,719,1019,21374.34,1522,14.18193824,0.1269865361,53,216,279,6162.69,412,14.8878233,0.2132973575,0.9525864158,20.9757998,1.493621,1.417246,22.08849462,1.476703,1.291667
2024-02-01,Costa,VINOS,95,1498,2167,32613.5,3031,10.83187011,0.08295571277,58,153,177,3326.44,277,12.23834201,0.2178231082,0.8850765978,15.05006922,1.398708,1.446595,18.79344633,1.564972,1.156863
2024-02-01,Expansión - Centro,VINOS,24,43,57,1015.08,65,15.53235632,0.1932292526,6,11,12,188.74,14,13.5475,0.1667617193,1.146510893,17.80842105,1.140351,1.325581,15.72833333,1.166667,1.090909
2024-02-01,Expansión - Centro,VINOS,32,89,110,1366.32,141,9.881680672,0.0929383118,24,54,60,621.66,72,8.872419355,0.09165525671,1.113752662,12.42109091,1.281818,1.235955,10.361,1.2,1.111111
2024-02-01,Expansión - Costa,VINOS,28,77,105,2417.69,156,14.93690476,0.1362192257,10,17,18,361.4,24,15.08,0.1583521436,0.9905109258,23.02561905,1.485714,1.363636,20.07777778,1.333333,1.058824
2024-02-01,Medellín,VINOS,121,5518,9166,142499.71,12937,11.1494583,0.08745152964,105,1192,1464,29253.63,2318,12.61828569,0.1693626658,0.8835953291,15.54655357,1.411412,1.661109,19.9819877,1.583333,1.228188
2024-03-01,Bogotá,VINOS,70,202,291,4885.74,412,12.20725103,0.1388356581,49,105,125,2604.67,194,13.43260791,0.2189611232,0.9087774397,16.78948454,1.415808,1.440594,20.83736,1.552,1.190476
2024-03-01,Bogotá,VINOS,137,11794,17949,293124.36,24191,12.25148276,0.1435228172,125,2774,3410,71915.31,5260,13.83106984,0.2085783742,0.8857942946,16.33095771,1.347763,1.521876,21.08953372,1.542522,1.229272
2024-03-01,Cali y Bucaramanga,VINOS,97,1743,2591,38916.58,3492,11.11612598,0.1299938893,79,429,495,9311.41,763,12.03317897,0.1619197616,0.9237896325,15.01990737,1.347742,1.486517,18.81092929,1.541414,1.153846
2024-03-01,Cali y Bucaramanga,VINOS,71,428,566,9129.61,765,11.8646543,0.1419206421,39,108,119,2202.92,154,14.17826227,0.2187096936,0.8368200612,16.130053,1.35159,1.32243,18.51193277,1.294118,1.101852
2024-03-01,Costa,VINOS,95,1766,2625,38469.22,3642,10.69919326,0.1146295621,66,251,277,5068.19,403,12.9247587,0.1919689844,0.8278060358,14.65494095,1.387429,1.48641,18.2967148,1.454874,1.103586
2024-03-01,Costa,VINOS,73,1014,1471,29982.26,2156,13.9699176,0.1631708015,62,330,408,9951.2,629,15.78248425,0.2287588242,0.8851532735,20.38222978,1.46567,1.45069,24.39019608,1.541667,1.236364
2024-03-01,Expansión -  Costa,VINOS,30,55,66,1242.16,82,15.03356061,0.2095862092,28,136,156,3347.76,239,13.76566031,0.2552253912,1.092106028,18.82060606,1.242424,1.2,21.46,1.532051,1.147059
2024-03-01,Expansión - Centro,VINOS,46,124,162,2306.65,206,11.04747605,0.1276147232,30,91,111,1765.31,153,11.61276611,0.1652248819,0.9513216707,14.23858025,1.271605,1.306452,15.90369369,1.378378,1.21978
2024-03-01,Expansión - Centro,VINOS,16,21,24,470.83,31,15.20446667,0.2021899629,7,17,19,289.37,21,14.08921053,0.2168623552,1.079156752,19.61791667,1.291667,1.142857,15.23,1.105263,1.117647
2024-03-01,Expansión - Centro,VINOS,13,17,17,271.78,20,13.79361111,0.2584131312,5,10,11,187.61,15,12.25363636,0.2274308107,1.125674918,15.98705882,1.176471,1,17.05545455,1.363636,1.1
2024-03-01,Expansión - Centro,VINOS,35,54,77,1778.51,109,16.32251852,0.2401791854,13,19,21,389.44,25,15.49928571,0.2524345733,1.053114241,23.09753247,1.415584,1.425926,18.5447619,1.190476,1.105263
2024-03-01,Expansión - Costa,VINOS,32,84,113,1926.71,134,14.13836207,0.1955991351,13,30,36,578.06,47,12.27264957,0.2488107806,1.152021981,17.05053097,1.185841,1.345238,16.05722222,1.305556,1.2
2024-03-01,Medellín,VINOS,123,5894,9709,152832.23,13828,11.23142299,0.1212184531,108,1350,1624,33897.03,2618,13.12833874,0.1816606628,0.8555098411,15.74129468,1.424246,1.647268,20.87255542,1.612069,1.202963
2024-04-01,Bogotá,VINOS,78,197,308,5938.04,447,13.31788221,0.1552041089,37,78,91,1781.59,147,12.47990291,0.2400921161,1.067146299,19.27935065,1.451299,1.563452,19.57791209,1.615385,1.166667
2024-04-01,Bogotá,VINOS,152,11254,17401,294592.57,23681,12.49810499,0.134534821,136,2901,3679,75587.02,6031,13.06017492,0.2046074932,0.9569630628,16.9296345,1.360899,1.546206,20.54553411,1.639304,1.268183
2024-04-01,Cali y Bucaramanga,VINOS,102,1434,2235,37707.07,3078,12.00644482,0.1282728322,80,456,545,9442.03,834,11.38151085,0.1559306477,1.054907822,16.87117226,1.377181,1.558577,17.32482569,1.530275,1.195175
2024-04-01,Cali y Bucaramanga,VINOS,77,371,574,10863.84,834,12.19399975,0.1615636833,32,68,72,1314.07,103,12.54846753,0.175343941,0.9717521058,18.92655052,1.452962,1.54717,18.25097222,1.430556,1.058824
2024-04-01,Costa,VINOS,80,767,1176,26223.09,1749,14.85724215,0.161179406,60,217,277,6966.84,459,14.8540197,0.2386128876,1.000216941,22.29854592,1.487245,1.533246,25.15104693,1.65704,1.276498
2024-04-01,Costa,VINOS,100,1676,2501,37863.7,3462,11.08892929,0.1052362089,66,237,270,5983.04,446,13.17440011,0.195725273,0.841702787,15.13942423,1.384246,1.492243,22.15940741,1.651852,1.139241
2024-04-01,Expansión -  Costa,VINOS,32,56,67,1678.18,95,17.49740741,0.2697972027,21,57,71,1447.6,95,14.97305556,0.2265678647,1.168592966,25.04746269,1.41791,1.196429,20.38873239,1.338028,1.245614
2024-04-01,Expansión - Centro,VINOS,19,28,31,708.09,42,16.53690476,0.3166031512,7,9,14,313.66,23,13.37857143,0.2049950092,1.236074035,22.8416129,1.354839,1.107143,22.40428571,1.642857,1.555556
2024-04-01,Expansión - Centro,VINOS,18,28,41,828.87,60,14.14602381,0.1461320544,4,5,5,70.61,5,14.122,0.1898615738,1.001701162,20.21634146,1.463415,1.464286,14.122,1,1
2024-04-01,Expansión - Centro,VINOS,41,97,132,1784.41,166,10.82776596,0.1089778277,31,84,108,1463.52,166,9.100631653,0.1374275385,1.189781805,13.51825758,1.257576,1.360825,13.55111111,1.537037,1.285714
2024-04-01,Expansión - Centro,VINOS,33,42,56,1278.03,78,15.90006944,0.2396558904,8,11,14,203.34,16,12.77892857,0.2712520664,1.244241202,22.82196429,1.392857,1.333333,14.52428571,1.142857,1.272727
2024-04-01,Expansión - Costa,VINOS,33,77,88,1931.82,123,15.52833333,0.2651665446,10,18,18,390.45,29,13.27787037,0.2249442297,1.169489753,21.9525,1.397727,1.142857,21.69166667,1.611111,1
2024-04-01,Medellín,VINOS,137,5588,9334,146208.57,13154,11.17872307,0.1012184378,113,1286,1573,31045.39,2633,11.90243786,0.1624025723,0.9391960868,15.66408507,1.409256,1.670365,19.73642085,1.673872,1.223173
2024-05-01,Bogotá,VINOS,82,209,313,5185.4,420,12.46311128,0.1219169722,43,107,125,2584.39,193,13.5193609,0.2530898542,0.9218713346,16.56677316,1.341853,1.497608,20.67512,1.544,1.168224
2024-05-01,Bogotá,VINOS,144,12105,18499,313662.4,24736,12.84197265,0.1104245903,128,3056,3843,81406.46,6463,13.24756969,0.2130202534,0.9693832866,16.95564085,1.337153,1.528211,21.1830497,1.681759,1.257526
2024-05-01,Cali y Bucaramanga,VINOS,69,415,571,9148.52,736,12.37503387,0.1098405511,36,108,118,1721.12,144,12.01920667,0.1868094976,1.029604883,16.02192644,1.288967,1.375904,14.58576271,1.220339,1.092593
2024-05-01,Cali y Bucaramanga,VINOS,101,1442,2157,36291.07,2961,12.41754478,0.09596727608,80,534,627,11290.2,912,12.43652605,0.1857736106,0.9984737482,16.82478906,1.37274,1.495839,18.00669856,1.454545,1.174157
2024-05-01,Costa,VINOS,81,781,1118,23630.13,1606,14.80604725,0.1111083697,60,272,336,8678.33,560,15.37601089,0.2645293395,0.962931631,21.13607335,1.436494,1.431498,25.8283631,1.666667,1.235294
2024-05-01,Costa,VINOS,107,1872,2738,38805.38,3725,10.64830384,0.0678537016,77,312,366,7235.71,557,13.00327474,0.2191310285,0.8188940133,14.17289262,1.360482,1.462607,19.76969945,1.521858,1.173077
2024-05-01,Expansión -  Costa,VINOS,35,51,56,1211.24,70,17.16841954,0.1927884275,30,120,137,3160.24,211,15.17531179,0.2722485062,1.131338834,21.62928571,1.25,1.098039,23.06744526,1.540146,1.141667
2024-05-01,Expansión - Centro,VINOS,26,31,46,1041.44,63,16.5190068,0.163346023,5,11,11,192.8,14,14.09454545,0.2796365497,1.172014157,22.64,1.369565,1.483871,17.52727273,1.272727,1
2024-05-01,Expansión - Centro,VINOS,26,44,55,1087.95,67,16.35081871,0.1604911613,10,21,28,452.16,35,13.03689655,0.2424422679,1.254195632,19.78090909,1.218182,1.25,16.14857143,1.25,1.333333
2024-05-01,Expansión - Centro,VINOS,22,28,43,846.47,55,15.36227273,0.1860329741,14,31,36,896.78,57,15.45085366,0.296969575,0.9942669232,19.68534884,1.27907,1.535714,24.91055556,1.583333,1.16129
2024-05-01,Expansión - Centro,VINOS,41,109,153,1782.71,189,9.498899371,0.07000295676,29,110,132,1956.84,191,10.48112857,0.1685552707,0.9062859316,11.65169935,1.235294,1.40367,14.82454545,1.44697,1.2
2024-05-01,Expansión - Costa,VINOS,34,70,86,1662.85,105,15.725,0.1395510551,12,26,26,460.19,36,12.85678571,0.2106536622,1.22308953,19.33546512,1.22093,1.228571,17.69961538,1.384615,1
2024-05-01,Medellín,VINOS,140,6355,10266,153285.63,14305,10.96229839,0.0804407718,113,1550,1886,39353.15,3240,12.52917019,0.1907948526,0.8749420926,14.93138808,1.393435,1.615421,20.86593319,1.717922,1.216774
2024-06-01,Bogotá,VINOS,81,228,341,5816.12,467,12.1471093,0.09892218812,41,96,118,2366.22,187,12.85383075,0.2092394255,0.9450186128,17.05607038,1.369501,1.495614,20.05271186,1.584746,1.229167
2024-06-01,Bogotá,VINOS,147,11680,17776,294808.27,23676,12.62000137,0.1007554839,130,2879,3652,71306.4,6094,12.14783762,0.2196959515,1.038868132,16.58462365,1.331908,1.521918,19.5253012,1.668675,1.268496
2024-06-01,Cali y Bucaramanga,VINOS,100,1580,2343,35242.9,3102,11.5226514,0.07613097419,75,456,537,9467.54,834,11.44310976,0.1955467645,1.006951052,15.04178404,1.323944,1.482911,17.63042831,1.553073,1.177632
2024-06-01,Cali y Bucaramanga,VINOS,76,378,544,9122.3,696,13.28677635,0.09681445949,30,97,120,1904.24,160,11.79883464,0.315679603,1.12610921,16.76893382,1.279412,1.439153,15.86866667,1.333333,1.237113
2024-06-01,Costa,VINOS,88,807,1175,24930.24,1667,14.95595964,0.1003353671,63,213,270,6688.55,438,15.42367072,0.2274822344,0.9696757609,21.21722553,1.418723,1.45601,24.77240741,1.622222,1.267606
2024-06-01,Costa,VINOS,104,1780,2623,38907.22,3534,11.10919054,0.07185598898,65,251,289,4946.88,436,11.78029696,0.1689680872,0.9430314511,14.8330995,1.347312,1.473596,17.11723183,1.508651,1.151394
2024-06-01,Expansión -  Costa,VINOS,25,42,50,1214.35,64,18.72827044,0.1448079603,20,88,105,2338.41,143,15.87427259,0.231624095,1.179787631,24.287,1.28,1.190476,22.27057143,1.361905,1.193182
2024-06-01,Expansión - Centro,VINOS,40,106,148,1574.15,176,9.232806452,0.04677378839,23,93,111,1475.77,176,8.493156342,0.1060496466,1.087087777,10.63614865,1.189189,1.396226,13.29522523,1.585586,1.193548
2024-06-01,Expansión - Centro,VINOS,19,27,30,519.64,33,15.8025,0.1709279309,10,20,25,622.95,42,14.84964286,0.2259034539,1.064167007,17.32133333,1.1,1.111111,24.918,1.68,1.25
2024-06-01,Expansión - Centro,VINOS,29,37,49,933.59,61,15.29794118,0.1347887345,9,23,23,352.31,27,13.15021739,0.2001223466,1.163322303,19.05285714,1.244898,1.324324,15.31782609,1.173913,1
2024-06-01,Expansión - Centro,VINOS,24,40,52,1048.04,67,15.8004968,0.1504514345,4,7,7,134.88,9,15.146875,0.231443271,1.043152254,20.15461538,1.288462,1.3,19.26857143,1.285714,1
2024-06-01,Expansión - Costa,VINOS,29,81,103,2101.36,131,15.79127315,0.1210565006,9,19,24,414.82,33,12.02513889,0.1521868824,1.313188421,20.4015534,1.271845,1.271605,17.28416667,1.375,1.263158
2024-06-01,Medellín,VINOS,138,6185,9798,142413.21,13630,10.64411264,0.06534709961,116,1502,1884,37878.88,3394,11.69821154,0.2142291196,0.9098923027,14.53492652,1.3911,1.584155,20.10556263,1.801486,1.254328
2024-07-01,Bogotá,VINOS,146,11231,17097,291512.77,23104,12.77563278,0.1364732149,123,2400,2898,55285.73,4687,12.48955973,0.1579817475,1.022904975,17.05052173,1.351348,1.522304,19.07720152,1.617322,1.2075
2024-07-01,Bogotá,VINOS,74,211,304,4968.11,413,12.22467907,0.1396588822,45,97,110,2263.74,165,13.33788889,0.1924454536,0.9165377797,16.34246711,1.358553,1.440758,20.57945455,1.5,1.134021
2024-07-01,Cali y Bucaramanga,VINOS,100,1458,2184,34170.1,2933,11.561642,0.1155966839,69,379,461,8588.85,779,11.41905532,0.1341421407,1.012486732,15.64565018,1.342949,1.497942,18.63091106,1.689805,1.216359
2024-07-01,Cali y Bucaramanga,VINOS,73,366,513,9009.49,663,13.63837432,0.1603938405,34,87,93,1721.91,137,12.20693333,0.1561795989,1.117264586,17.56235867,1.292398,1.401639,18.51516129,1.473118,1.068966
2024-07-01,Costa,VINOS,109,1603,2290,36973.82,3065,12.31846138,0.1248513229,60,219,248,4328.8,372,11.63577799,0.1410484162,1.058671056,16.14577293,1.338428,1.428571,17.45483871,1.5,1.13242
2024-07-01,Costa,VINOS,86,806,1151,27691.4,1671,16.44843664,0.1625031078,58,207,267,6556.15,438,15.11743966,0.1849153896,1.08804381,24.05855778,1.451781,1.42804,24.55486891,1.640449,1.289855
2024-07-01,Expansión -  Costa,VINOS,34,59,83,1752.49,108,16.18025926,0.1664161913,27,121,145,2818.32,204,13.88718354,0.2066673505,1.165121726,21.11433735,1.301205,1.40678,19.43668966,1.406897,1.198347
2024-07-01,Expansión - Centro,VINOS,43,108,147,1754.76,187,9.606635021,0.07324604911,26,97,123,1657.44,174,9.679302325,0.1194202154,0.992492506,11.93714286,1.272109,1.361111,13.47512195,1.414634,1.268041
2024-07-01,Expansión - Centro,VINOS,30,42,63,1220.52,79,15.53279487,0.1815842349,14,20,22,407.52,30,13.55498551,0.2175575631,1.145910105,19.37333333,1.253968,1.5,18.52363636,1.363636,1.1
2024-07-01,Expansión - Centro,VINOS,36,49,62,1128.22,77,14.82689394,0.2103548436,11,14,15,350.36,24,14.19427083,0.1652337157,1.044568905,18.19709677,1.241935,1.265306,23.35733333,1.6,1.071429
2024-07-01,Expansión - Centro,VINOS,26,40,47,857,56,15.31367925,0.1613433121,10,14,16,274.24,20,13.81125,0.2062277903,1.108783003,18.23404255,1.191489,1.175,17.14,1.25,1.142857
2024-07-01,Expansión - Costa,VINOS,43,94,122,2728.71,165,16.37468346,0.1411502464,11,21,21,539.36,40,12.39425397,0.1714984995,1.321151197,22.36647541,1.352459,1.297872,25.68380952,1.904762,1
2024-07-01,Medellín,VINOS,140,6072,9978,150198.86,14268,10.76061017,0.1020483849,115,1273,1558,28582.94,2459,12.00409591,0.1405139135,0.8964115458,15.05300261,1.429946,1.643281,18.34591784,1.578306,1.223881
2024-08-01,Bogotá,VINOS,77,277,405,6402.36,586,11.29384831,0.1076369059,46,116,131,2689.35,232,12.14919647,0.1825372018,0.9295963189,15.8082963,1.446914,1.462094,20.52938931,1.770992,1.12931
2024-08-01,Bogotá,VINOS,156,14305,22595,353749.31,30999,11.62799338,0.111207438,138,2924,3557,71258.56,5674,12.8187263,0.1822020565,0.9071098883,15.65608807,1.371941,1.579518,20.03333146,1.595164,1.216484
2024-08-01,Cali y Bucaramanga,VINOS,80,502,736,11334.52,1020,11.20100685,0.1164367234,45,102,115,2131.17,172,12.14601928,0.1140907706,0.9221957074,15.40016304,1.38587,1.466135,18.53191304,1.495652,1.127451
2024-08-01,Cali y Bucaramanga,VINOS,106,1799,2813,42587.27,3789,11.23373253,0.1045355977,82,482,574,10411.72,931,11.471331,0.1295140935,0.979287628,15.13944899,1.346961,1.563646,18.13888502,1.621951,1.190871
2024-08-01,Costa,VINOS,104,2012,3071,48422.79,4328,11.4236348,0.1075430946,61,207,242,5304.65,391,13.40730789,0.2016419597,0.8520453839,15.76775969,1.409313,1.526342,21.92004132,1.615702,1.169082
2024-08-01,Costa,VINOS,85,984,1537,33218.93,2221,15.17790018,0.141985659,62,254,312,8063.24,507,15.91124326,0.2052824384,0.9539103849,21.61283669,1.445023,1.561992,25.84371795,1.625,1.228346
2024-08-01,Expansión -  Costa,VINOS,31,52,71,1615.3,98,16.15448198,0.1882180259,27,106,125,2731.84,171,15.74296795,0.2095428631,1.026139546,22.75070423,1.380282,1.365385,21.85472,1.368,1.179245
2024-08-01,Expansión - Centro,VINOS,33,45,52,1226.38,83,14.7678125,0.1684091515,20,34,39,622.8,47,13.214125,0.2232242179,1.117577781,23.58423077,1.596154,1.155556,15.96923077,1.205128,1.147059
2024-08-01,Expansión - Centro,VINOS,45,125,166,2008.07,212,9.400457875,0.09500260712,34,79,99,1444.34,150,10.11367868,0.1160567949,0.9294795864,12.09680723,1.277108,1.328,14.58929293,1.515152,1.253165
2024-08-01,Expansión - Centro,VINOS,36,53,75,1466.14,93,15.70487013,0.1765422603,8,12,12,196.6,14,13.75083333,0.1625368624,1.142103155,19.54853333,1.24,1.415094,16.38333333,1.166667,1
2024-08-01,Expansión - Centro,VINOS,31,52,75,1598.69,95,16.68158635,0.1663128283,11,18,21,356.98,25,14.31738095,0.1238273078,1.165128343,21.31586667,1.266667,1.442308,16.99904762,1.190476,1.166667
2024-08-01,Expansión - Costa,VINOS,48,96,130,3060.71,178,17.31715884,0.1859722814,19,29,31,727.29,49,13.64026042,0.1656886868,1.269562186,23.54392308,1.369231,1.354167,23.46096774,1.580645,1.068966
2024-08-01,Medellín,VINOS,147,6789,11518,171920.03,16392,10.71431649,0.09955201824,124,1464,1802,34912.28,2994,11.93323677,0.1458810084,0.8978550164,14.92620507,1.423164,1.696568,19.37418424,1.661487,1.230874
2024-09-01,Bogotá,VINOS,151,13121,20584,319161.02,27984,11.60219352,0.09772557388,136,2871,3499,77942.35,5820,13.49200826,0.2394800468,0.8599308047,15.50529635,1.359503,1.568783,22.27560732,1.663332,1.218739
2024-09-01,Bogotá,VINOS,79,257,356,6129.64,485,12.86885471,0.1283120078,48,107,132,3213.96,239,13.68670395,0.2505052134,0.9402449824,17.21808989,1.36236,1.385214,24.34818182,1.810606,1.233645
2024-09-01,Cali y Bucaramanga,VINOS,107,1594,2507,39501.27,3419,11.59555163,0.1072024732,80,487,574,11115.74,850,13.15889041,0.2077785572,0.8811952428,15.75639011,1.363781,1.572773,19.3654007,1.480836,1.178645
2024-09-01,Cali y Bucaramanga,VINOS,75,491,675,10208.52,881,11.23330201,0.1197052731,42,102,118,2050.23,168,11.96269667,0.1849053037,0.9390275725,15.12373333,1.305185,1.374745,17.37483051,1.423729,1.156863
2024-09-01,Costa,VINOS,86,953,1411,30124.47,2082,14.36617262,0.1283841696,63,245,296,7353.54,481,15.39059797,0.2548429249,0.9334382354,21.34973069,1.475549,1.480588,24.84304054,1.625,1.208163
2024-09-01,Costa,VINOS,104,2018,2975,46075.98,4201,11.04038418,0.102746907,75,270,306,6962.87,488,14.38742781,0.2406732493,0.7673633068,15.48772437,1.412101,1.474232,22.75447712,1.594771,1.133333
2024-09-01,Expansión -  Costa,VINOS,28,60,83,1665.01,110,14.4126124,0.1873621344,22,93,105,2353.94,160,14.64660494,0.2613435281,0.984024111,20.06036145,1.325301,1.383333,22.41847619,1.52381,1.129032
2024-09-01,Expansión - Centro,VINOS,21,30,37,881.27,57,15.01295,0.2251949424,9,22,22,469.61,31,14.60113636,0.2745409508,1.028204218,23.81810811,1.540541,1.233333,21.34590909,1.409091,1
2024-09-01,Expansión - Centro,VINOS,40,116,166,2127.73,211,10.32783333,0.09172301545,33,118,137,1804.66,178,10.28831597,0.1337085761,1.003840994,12.8176506,1.271084,1.431034,13.17270073,1.29927,1.161017
2024-09-01,Expansión - Centro,VINOS,21,43,62,1088.33,77,14.18742188,0.2216653526,10,17,17,308.69,23,13.35789474,0.2554706881,1.06210014,17.55370968,1.241935,1.44186,18.15823529,1.352941,1
2024-09-01,Expansión - Centro,VINOS,28,47,62,1141.73,71,15.86772727,0.2235603074,12,17,18,275.24,18,15.29111111,0.2361527196,1.037709239,18.415,1.145161,1.319149,15.29111111,1,1.058824
2024-09-01,Expansión - Costa,VINOS,42,105,126,2812.29,174,16.28517284,0.1852782851,16,22,26,387.27,30,12.77461538,0.2251650812,1.274807292,22.3197619,1.380952,1.2,14.895,1.153846,1.181818
2024-09-01,Medellín,VINOS,150,6418,10431,155346.03,14564,10.87533797,0.09690123404,128,1439,1754,34031.33,2781,12.49548132,0.189879617,0.8703416608,14.89272649,1.396223,1.625273,19.40212657,1.585519,1.218902
2024-10-01,Bogotá,VINOS,80,228,336,5351.1,473,11.63146168,0.07726208833,43,89,101,2585.74,180,14.04445924,0.217188681,0.8281886455,15.92589286,1.407738,1.473684,25.60138614,1.782178,1.134831
